millis,dist_raw,dist_filtered,water_height,setpoint,pid_val
457.84,16.50,16.94,50.06,0.50,0.73
457.94,16.50,16.95,50.05,0.50,0.73
458.04,17.30,16.95,50.05,0.50,0.73
458.14,16.90,16.96,50.04,0.50,0.73
458.24,16.90,16.96,50.04,0.50,0.73
458.35,16.90,16.96,50.04,0.50,0.73
458.44,16.90,16.96,50.04,0.50,0.73
458.55,17.30,16.96,50.04,0.50,0.73
458.65,16.90,16.96,50.04,0.50,0.73
458.75,16.50,16.96,50.04,0.50,0.73
458.85,16.50,16.95,50.05,0.50,0.73
458.95,16.90,16.95,50.05,0.50,0.73
459.05,16.50,16.95,50.05,0.50,0.73
459.15,16.50,16.94,50.06,0.50,0.73
459.25,16.50,16.93,50.07,0.50,0.73
459.36,16.90,16.93,50.07,0.50,0.73
459.45,17.30,16.92,50.08,0.50,0.73
459.56,16.90,16.91,50.09,0.50,0.73
459.66,17.30,16.91,50.09,0.50,0.73
459.76,17.70,16.90,50.10,0.50,0.73
459.86,16.50,16.89,50.11,0.50,0.73
459.96,17.20,16.89,50.11,0.50,0.73
460.06,16.50,16.88,50.12,0.50,0.73
460.16,16.50,16.87,50.13,0.50,0.73
460.26,16.90,16.87,50.13,0.50,0.73
460.37,16.90,16.86,50.14,0.50,0.73
460.46,17.30,16.85,50.15,0.50,0.73
460.56,16.90,16.85,50.15,0.50,0.73
460.67,17.30,16.84,50.16,0.50,0.73
460.77,16.90,16.84,50.16,0.50,0.73
460.87,17.20,16.83,50.17,0.50,0.73
460.97,16.50,16.83,50.17,0.50,0.73
461.07,16.50,16.83,50.17,0.50,0.73
461.17,17.00,16.82,50.18,0.50,0.73
461.27,16.50,16.82,50.18,0.50,0.73
461.38,16.50,16.82,50.18,0.50,0.73
461.47,16.50,16.82,50.18,0.50,0.73
461.57,16.90,16.83,50.17,0.50,0.73
461.68,16.90,16.83,50.17,0.50,0.73
461.78,17.30,16.83,50.17,0.50,0.73
461.88,16.50,16.84,50.16,0.50,0.73
461.98,18.10,16.85,50.15,0.50,0.73
462.08,16.90,16.85,50.15,0.50,0.73
462.18,16.80,16.86,50.14,0.50,0.73
462.28,16.80,16.87,50.13,0.50,0.73
462.39,17.30,16.88,50.12,0.50,0.73
462.48,16.90,16.88,50.12,0.50,0.73
462.58,16.50,16.89,50.11,0.50,0.73
462.69,16.50,16.89,50.11,0.50,0.73
462.79,16.50,16.90,50.10,0.50,0.73
462.89,16.50,16.90,50.10,0.50,0.73
462.99,16.50,16.90,50.10,0.50,0.73
463.09,16.10,16.91,50.09,0.50,0.73
463.19,17.00,16.91,50.09,0.50,0.73
463.29,16.50,16.91,50.09,0.50,0.73
463.40,17.30,16.91,50.09,0.50,0.73
463.49,17.30,16.91,50.09,0.50,0.73
463.60,16.90,16.91,50.09,0.50,0.73
463.70,16.90,16.90,50.10,0.50,0.73
463.80,16.90,16.90,50.10,0.50,0.73
463.90,16.90,16.90,50.10,0.50,0.73
464.00,16.50,16.90,50.10,0.50,0.73
464.10,16.90,16.89,50.11,0.50,0.73
464.20,16.90,16.89,50.11,0.50,0.73
464.30,16.50,16.89,50.11,0.50,0.73
464.41,16.90,16.88,50.12,0.50,0.73
464.50,16.90,16.88,50.12,0.50,0.73
464.61,16.90,16.87,50.13,0.50,0.73
464.71,16.50,16.87,50.13,0.50,0.73
464.81,17.30,16.86,50.14,0.50,0.73
464.91,16.50,16.86,50.14,0.50,0.73
465.01,16.80,16.85,50.15,0.50,0.73
465.11,16.50,16.85,50.15,0.50,0.73
465.21,16.90,16.84,50.16,0.50,0.73
465.31,16.50,16.84,50.16,0.50,0.73
465.42,16.50,16.83,50.17,0.50,0.73
465.51,16.90,16.83,50.17,0.50,0.73
465.62,16.50,16.82,50.18,0.50,0.73
465.72,16.90,16.82,50.18,0.50,0.73
465.82,16.50,16.81,50.19,0.50,0.73
465.92,16.90,16.81,50.19,0.50,0.73
466.02,16.90,16.81,50.19,0.50,0.73
466.12,16.90,16.80,50.20,0.50,0.73
466.22,18.10,16.80,50.20,0.50,0.73
466.32,17.30,16.80,50.20,0.50,0.73
466.43,17.30,16.80,50.20,0.50,0.73
466.52,16.90,16.80,50.20,0.50,0.73
466.62,17.30,16.80,50.20,0.50,0.73
466.73,16.50,16.80,50.20,0.50,0.73
466.83,16.50,16.80,50.20,0.50,0.73
466.93,16.50,16.80,50.20,0.50,0.73
467.03,16.50,16.80,50.20,0.50,0.73
467.13,16.90,16.80,50.20,0.50,0.73
467.23,16.50,16.80,50.20,0.50,0.73
467.33,17.30,16.80,50.20,0.50,0.73
467.44,16.90,16.80,50.20,0.50,0.73
467.53,16.90,16.80,50.20,0.50,0.73
467.63,16.50,16.80,50.20,0.50,0.73
467.74,17.00,16.80,50.20,0.50,0.73
467.84,16.90,16.80,50.20,0.50,0.73
467.94,17.30,16.80,50.20,0.50,0.73
468.04,17.00,16.80,50.20,0.50,0.73
468.14,16.50,16.81,50.19,0.50,0.73
468.24,16.90,16.81,50.19,0.50,0.73
468.35,17.30,16.82,50.18,0.50,0.73
468.44,17.30,16.82,50.18,0.50,0.73
468.54,16.90,16.83,50.17,0.50,0.73
468.64,16.90,16.84,50.16,0.50,0.73
468.75,16.90,16.85,50.15,0.50,0.73
468.85,16.90,16.86,50.14,0.50,0.73
468.95,17.70,16.87,50.13,0.50,0.73
469.05,16.90,16.87,50.13,0.50,0.73
469.15,17.40,16.88,50.12,0.50,0.73
469.25,17.30,16.89,50.11,0.50,0.73
469.36,16.90,16.89,50.11,0.50,0.73
469.45,16.90,16.90,50.10,0.50,0.73
469.55,17.30,16.90,50.10,0.50,0.73
469.65,17.00,16.90,50.10,0.50,0.73
469.76,16.90,16.90,50.10,0.50,0.73
469.86,16.50,16.90,50.10,0.50,0.73
469.96,16.90,16.90,50.10,0.50,0.73
470.06,17.40,16.90,50.10,0.50,0.73
470.16,16.50,16.90,50.10,0.50,0.73
470.26,17.70,16.90,50.10,0.50,0.73
470.37,16.50,16.91,50.09,0.50,0.73
470.46,17.30,16.91,50.09,0.50,0.73
470.56,17.30,16.91,50.09,0.50,0.73
470.67,17.70,16.92,50.08,0.50,0.73
470.77,16.90,16.92,50.08,0.50,0.73
470.87,17.00,16.93,50.07,0.50,0.73
470.97,17.80,16.94,50.06,0.50,0.73
471.07,16.90,16.95,50.05,0.50,0.73
471.17,16.90,16.96,50.04,0.50,0.73
471.27,16.60,16.97,50.03,0.50,0.73
471.38,16.60,16.98,50.02,0.50,0.73
471.47,16.60,17.00,50.00,0.50,0.73
471.57,17.70,17.01,49.99,0.50,0.73
471.68,16.50,17.02,49.98,0.50,0.73
471.78,17.30,17.03,49.97,0.50,0.73
471.88,16.90,17.04,49.96,0.50,0.73
471.98,16.90,17.05,49.95,0.50,0.73
472.08,17.30,17.05,49.95,0.50,0.73
472.18,16.50,17.06,49.94,0.50,0.73
472.28,17.00,17.06,49.94,0.50,0.73
472.39,16.90,17.07,49.93,0.50,0.73
472.48,16.90,17.07,49.93,0.50,0.73
472.58,16.50,17.07,49.93,0.50,0.73
472.69,16.50,17.07,49.93,0.50,0.73
472.79,16.20,17.08,49.92,0.50,0.73
472.89,16.60,17.08,49.92,0.50,0.73
472.99,17.30,17.08,49.92,0.50,0.73
473.09,16.50,17.08,49.92,0.50,0.73
473.19,16.90,17.08,49.92,0.50,0.73
473.29,17.00,17.08,49.92,0.50,0.73
473.40,17.30,17.08,49.92,0.50,0.73
473.49,17.30,17.07,49.93,0.50,0.73
473.59,17.30,17.07,49.93,0.50,0.73
473.69,17.70,17.07,49.93,0.50,0.73
473.80,17.30,17.06,49.94,0.50,0.73
473.90,16.50,17.05,49.95,0.50,0.73
474.00,17.30,17.05,49.95,0.50,0.73
474.10,17.40,17.04,49.96,0.50,0.73
474.20,16.90,17.03,49.97,0.50,0.73
474.30,16.90,17.01,49.99,0.50,0.73
474.41,16.90,17.00,50.00,0.50,0.73
474.50,16.90,16.99,50.01,0.50,0.73
474.60,16.90,16.97,50.03,0.50,0.73
474.70,17.30,16.96,50.04,0.50,0.73
474.81,16.90,16.94,50.06,0.50,0.73
474.91,16.90,16.93,50.07,0.50,0.73
475.01,16.90,16.92,50.08,0.50,0.73
475.11,17.30,16.91,50.09,0.50,0.73
475.21,16.90,16.90,50.10,0.50,0.73
475.31,16.50,16.89,50.11,0.50,0.73
475.42,17.30,16.89,50.11,0.50,0.73
475.51,16.60,16.89,50.11,0.50,0.73
475.61,17.00,16.89,50.11,0.50,0.73
475.71,17.30,16.89,50.11,0.50,0.73
475.82,16.50,16.90,50.10,0.50,0.73
475.92,16.90,16.91,50.09,0.50,0.73
476.02,17.00,16.92,50.08,0.50,0.73
476.12,18.10,16.93,50.07,0.50,0.73
476.22,16.90,16.95,50.05,0.50,0.73
476.32,17.30,16.96,50.04,0.50,0.73
476.43,16.90,16.98,50.02,0.50,0.73
476.52,17.30,16.99,50.01,0.50,0.73
476.62,17.00,17.00,50.00,0.50,0.73
476.73,16.50,17.01,49.99,0.50,0.73
476.83,16.60,17.02,49.98,0.50,0.73
476.93,16.50,17.03,49.97,0.50,0.73
477.03,16.50,17.04,49.96,0.50,0.73
477.13,16.20,17.04,49.96,0.50,0.73
477.23,16.50,17.05,49.95,0.50,0.73
477.33,16.50,17.05,49.95,0.50,0.73
477.44,17.00,17.05,49.95,0.50,0.73
477.53,17.70,17.04,49.96,0.50,0.73
477.63,16.90,17.04,49.96,0.50,0.73
477.74,17.00,17.04,49.96,0.50,0.73
477.84,16.50,17.04,49.96,0.50,0.73
477.94,17.70,17.03,49.97,0.50,0.73
478.04,18.20,17.03,49.97,0.50,0.73
478.14,17.00,17.02,49.98,0.50,0.73
478.24,17.30,17.02,49.98,0.50,0.73
478.34,16.50,17.01,49.99,0.50,0.73
478.45,17.40,17.01,49.99,0.50,0.73
478.54,16.90,17.00,50.00,0.50,0.73
478.64,16.90,16.99,50.01,0.50,0.73
478.75,17.70,16.99,50.01,0.50,0.73
478.85,16.90,16.98,50.02,0.50,0.73
478.95,16.90,16.97,50.03,0.50,0.73
479.05,16.50,16.97,50.03,0.50,0.73
479.15,17.00,16.96,50.04,0.50,0.73
479.25,17.40,16.95,50.05,0.50,0.73
479.36,17.30,16.94,50.06,0.50,0.73
479.45,17.00,16.93,50.07,0.50,0.73
479.55,17.00,16.93,50.07,0.50,0.73
479.65,16.90,16.92,50.08,0.50,0.73
479.75,16.60,16.92,50.08,0.50,0.73
479.86,16.90,16.92,50.08,0.50,0.73
479.96,17.30,16.91,50.09,0.50,0.73
480.06,17.00,16.92,50.08,0.50,0.73
480.16,17.00,16.92,50.08,0.50,0.73
480.26,17.30,16.93,50.07,0.50,0.73
480.37,16.90,16.93,50.07,0.50,0.73
480.46,17.30,16.94,50.06,0.50,0.73
480.56,17.40,16.96,50.04,0.50,0.73
480.66,17.30,16.97,50.03,0.50,0.73
480.76,16.50,16.98,50.02,0.50,0.73
480.87,16.60,17.00,50.00,0.50,0.73
480.97,17.40,17.01,49.99,0.50,0.73
481.07,16.60,17.02,49.98,0.50,0.73
481.17,16.60,17.04,49.96,0.50,0.73
481.27,17.30,17.05,49.95,0.50,0.73
481.38,17.00,17.06,49.94,0.50,0.73
481.47,17.00,17.07,49.93,0.50,0.73
481.57,17.00,17.07,49.93,0.50,0.73
481.67,17.00,17.08,49.92,0.50,0.73
481.77,17.00,17.08,49.92,0.50,0.73
481.88,17.00,17.08,49.92,0.50,0.73
481.98,17.00,17.08,49.92,0.50,0.73
482.08,16.60,17.08,49.92,0.50,0.73
482.18,16.60,17.08,49.92,0.50,0.73
482.28,17.00,17.07,49.93,0.50,0.73
482.39,17.30,17.07,49.93,0.50,0.73
482.48,16.90,17.06,49.94,0.50,0.73
482.58,17.30,17.06,49.94,0.50,0.73
482.68,16.90,17.05,49.95,0.50,0.73
482.79,17.30,17.05,49.95,0.50,0.73
482.89,16.50,17.04,49.96,0.50,0.73
482.99,17.30,17.04,49.96,0.50,0.73
483.09,16.50,17.04,49.96,0.50,0.73
483.19,16.90,17.03,49.97,0.50,0.73
483.29,17.00,17.03,49.97,0.50,0.73
483.40,16.50,17.03,49.97,0.50,0.73
483.49,16.90,17.02,49.98,0.50,0.73
483.59,16.50,17.02,49.98,0.50,0.73
483.69,17.30,17.02,49.98,0.50,0.73
483.80,16.90,17.01,49.99,0.50,0.73
483.90,16.90,17.01,49.99,0.50,0.73
484.00,16.10,17.00,50.00,0.50,0.73
484.10,16.50,17.00,50.00,0.50,0.73
484.20,16.50,17.00,50.00,0.50,0.73
484.30,17.30,16.99,50.01,0.50,0.73
484.41,16.50,16.99,50.01,0.50,0.73
484.50,16.90,16.98,50.02,0.50,0.73
484.60,16.50,16.98,50.02,0.50,0.73
484.70,16.50,16.98,50.02,0.50,0.73
484.81,17.00,16.97,50.03,0.50,0.73
484.91,16.90,16.97,50.03,0.50,0.73
485.01,16.50,16.97,50.03,0.50,0.73
485.11,16.50,16.96,50.04,0.50,0.73
485.21,16.50,16.96,50.04,0.50,0.73
485.31,16.90,16.96,50.04,0.50,0.73
485.42,17.00,16.95,50.05,0.50,0.73
485.51,17.00,16.94,50.06,0.50,0.73
485.61,17.40,16.94,50.06,0.50,0.73
485.71,17.70,16.93,50.07,0.50,0.73
485.81,16.50,16.92,50.08,0.50,0.73
485.92,17.40,16.91,50.09,0.50,0.73
486.02,17.00,16.90,50.10,0.50,0.73
486.12,16.90,16.89,50.11,0.50,0.73
486.22,16.90,16.88,50.12,0.50,0.73
486.32,16.90,16.86,50.14,0.50,0.73
486.43,16.90,16.85,50.15,0.50,0.73
486.52,16.50,16.83,50.17,0.50,0.73
486.62,17.30,16.82,50.18,0.50,0.73
486.72,16.90,16.81,50.19,0.50,0.73
486.82,17.00,16.79,50.21,0.50,0.73
486.93,17.00,16.78,50.22,0.50,0.73
487.03,16.90,16.78,50.22,0.50,0.73
487.13,16.90,16.77,50.23,0.50,0.73
487.23,17.40,16.76,50.24,0.50,0.73
487.33,17.00,16.76,50.24,0.50,0.73
487.44,17.30,16.76,50.24,0.50,0.73
487.53,16.90,16.76,50.24,0.50,0.73
487.63,16.50,16.77,50.23,0.50,0.73
487.73,16.90,16.78,50.22,0.50,0.73
487.83,17.00,16.79,50.21,0.50,0.73
487.94,16.90,16.80,50.20,0.50,0.73
488.04,17.00,16.81,50.19,0.50,0.73
488.14,16.50,16.83,50.17,0.50,0.73
488.24,16.50,16.84,50.16,0.50,0.73
488.34,16.20,16.86,50.14,0.50,0.73
488.45,16.90,16.87,50.13,0.50,0.73
488.54,16.90,16.89,50.11,0.50,0.73
488.64,16.60,16.91,50.09,0.50,0.73
488.74,16.90,16.92,50.08,0.50,0.73
488.85,16.50,16.94,50.06,0.50,0.73
488.95,16.60,16.95,50.05,0.50,0.73
489.05,17.40,16.96,50.04,0.50,0.73
489.15,17.00,16.97,50.03,0.50,0.73
489.25,16.90,16.98,50.02,0.50,0.73
489.35,18.20,16.98,50.02,0.50,0.73
489.46,16.60,16.99,50.01,0.50,0.73
489.55,17.70,16.99,50.01,0.50,0.73
489.65,16.90,16.99,50.01,0.50,0.73
489.75,17.70,16.99,50.01,0.50,0.73
489.86,17.30,16.98,50.02,0.50,0.73
489.96,16.90,16.97,50.03,0.50,0.73
490.06,17.30,16.97,50.03,0.50,0.73
490.16,16.90,16.96,50.04,0.50,0.73
490.26,16.60,16.94,50.06,0.50,0.73
490.37,17.00,16.93,50.07,0.50,0.73
490.46,17.00,16.92,50.08,0.50,0.73
490.56,16.60,16.91,50.09,0.50,0.73
490.66,17.00,16.90,50.10,0.50,0.73
490.76,17.00,16.89,50.11,0.50,0.73
490.87,16.90,16.88,50.12,0.50,0.73
490.97,17.70,16.87,50.13,0.50,0.73
491.07,16.60,16.87,50.13,0.50,0.73
491.17,17.30,16.86,50.14,0.50,0.73
491.27,17.30,16.87,50.13,0.50,0.73
491.38,16.50,16.87,50.13,0.50,0.73
491.47,16.50,16.88,50.12,0.50,0.73
491.57,16.60,16.88,50.12,0.50,0.73
491.67,17.00,16.90,50.10,0.50,0.73
491.77,16.60,16.91,50.09,0.50,0.73
491.88,17.40,16.93,50.07,0.50,0.73
491.98,17.40,16.94,50.06,0.50,0.73
492.08,16.50,16.96,50.04,0.50,0.73
492.18,17.70,16.98,50.02,0.50,0.73
492.28,18.10,16.99,50.01,0.50,0.73
492.39,17.00,17.01,49.99,0.50,0.73
492.48,16.90,17.03,49.97,0.50,0.73
492.58,17.70,17.04,49.96,0.50,0.73
492.68,17.30,17.05,49.95,0.50,0.73
492.78,17.30,17.06,49.94,0.50,0.73
492.88,17.30,17.06,49.94,0.50,0.73
492.99,16.90,17.07,49.93,0.50,0.73
493.09,16.60,17.07,49.93,0.50,0.73
493.19,17.00,17.06,49.94,0.50,0.73
493.29,17.80,17.06,49.94,0.50,0.73
493.40,17.30,17.05,49.95,0.50,0.73
493.49,16.50,17.05,49.95,0.50,0.73
493.59,17.70,17.04,49.96,0.50,0.73
493.69,16.90,17.03,49.97,0.50,0.73
493.79,16.90,17.02,49.98,0.50,0.73
493.89,17.40,17.02,49.98,0.50,0.73
494.00,17.70,17.01,49.99,0.50,0.73
494.10,17.40,17.01,49.99,0.50,0.73
494.20,16.60,17.01,49.99,0.50,0.73
494.30,17.00,17.01,49.99,0.50,0.73
494.41,17.00,17.02,49.98,0.50,0.73
494.50,16.60,17.03,49.97,0.50,0.73
494.60,16.50,17.04,49.96,0.50,0.73
494.70,17.00,17.05,49.95,0.50,0.73
494.80,16.20,17.06,49.94,0.50,0.73
494.90,17.40,17.08,49.92,0.50,0.73
495.01,16.60,17.09,49.91,0.50,0.73
495.11,17.40,17.11,49.89,0.50,0.73
495.21,16.60,17.12,49.88,0.50,0.74
495.31,17.00,17.14,49.86,0.50,0.74
495.42,17.40,17.15,49.85,0.50,0.74
495.51,16.60,17.16,49.84,0.50,0.74
495.61,18.20,17.17,49.83,0.50,0.74
495.71,17.40,17.18,49.82,0.50,0.74
495.81,17.30,17.19,49.81,0.50,0.74
495.92,16.90,17.19,49.81,0.50,0.74
496.02,16.90,17.19,49.81,0.50,0.74
496.12,16.90,17.19,49.81,0.50,0.74
496.22,16.90,17.18,49.82,0.50,0.74
496.32,17.00,17.18,49.82,0.50,0.74
496.43,17.40,17.17,49.83,0.50,0.74
496.52,17.00,17.15,49.85,0.50,0.74
496.62,17.40,17.14,49.86,0.50,0.74
496.72,17.00,17.13,49.87,0.50,0.74
496.82,17.00,17.11,49.89,0.50,0.74
496.93,17.80,17.10,49.90,0.50,0.73
497.03,17.00,17.08,49.92,0.50,0.73
497.13,17.00,17.07,49.93,0.50,0.73
497.23,17.00,17.05,49.95,0.50,0.73
497.33,16.90,17.04,49.96,0.50,0.73
497.44,17.00,17.03,49.97,0.50,0.73
497.53,16.90,17.02,49.98,0.50,0.73
497.63,18.10,17.02,49.98,0.50,0.73
497.73,16.90,17.02,49.98,0.50,0.73
497.83,16.50,17.01,49.99,0.50,0.73
497.94,17.00,17.01,49.99,0.50,0.73
498.04,16.50,17.02,49.98,0.50,0.73
498.14,16.60,17.02,49.98,0.50,0.73
498.24,17.00,17.03,49.97,0.50,0.73
498.34,17.00,17.04,49.96,0.50,0.73
498.45,16.50,17.05,49.95,0.50,0.73
498.54,17.00,17.06,49.94,0.50,0.73
498.64,17.00,17.07,49.93,0.50,0.73
498.74,16.90,17.08,49.92,0.50,0.73
498.84,17.30,17.09,49.91,0.50,0.73
498.94,17.00,17.10,49.90,0.50,0.73
499.05,16.90,17.11,49.89,0.50,0.74
499.15,17.30,17.12,49.88,0.50,0.74
499.25,17.30,17.12,49.88,0.50,0.73
499.35,16.90,17.13,49.87,0.50,0.74
499.46,17.00,17.13,49.87,0.50,0.74
499.55,16.90,17.13,49.87,0.50,0.74
499.65,16.60,17.13,49.87,0.50,0.74
499.75,17.00,17.12,49.88,0.50,0.73
499.85,17.00,17.12,49.88,0.50,0.74
499.95,17.00,17.11,49.89,0.50,0.74
500.06,16.60,17.10,49.90,0.50,0.73
500.16,16.90,17.09,49.91,0.50,0.73
500.26,17.40,17.08,49.92,0.50,0.73
500.36,18.20,17.07,49.93,0.50,0.73
500.47,17.30,17.05,49.95,0.50,0.73
500.56,17.30,17.04,49.96,0.50,0.73
500.66,18.10,17.03,49.97,0.50,0.73
500.76,17.40,17.02,49.98,0.50,0.73
500.86,17.70,17.01,49.99,0.50,0.73
500.96,18.10,17.00,50.00,0.50,0.73
501.07,16.90,16.99,50.01,0.50,0.73
501.17,17.00,16.98,50.02,0.50,0.73
501.27,16.50,16.97,50.03,0.50,0.73
501.37,17.00,16.96,50.04,0.50,0.73
501.48,16.60,16.96,50.04,0.50,0.73
501.57,16.60,16.96,50.04,0.50,0.73
501.67,16.60,16.96,50.04,0.50,0.73
501.77,16.60,16.96,50.04,0.50,0.73
501.87,16.20,16.97,50.03,0.50,0.73
501.98,17.00,16.98,50.02,0.50,0.73
502.08,16.50,16.99,50.01,0.50,0.73
502.18,16.60,17.00,50.00,0.50,0.73
502.28,17.80,17.01,49.99,0.50,0.73
502.39,16.90,17.03,49.97,0.50,0.73
502.48,17.00,17.05,49.95,0.50,0.73
502.58,17.00,17.07,49.93,0.50,0.73
502.68,17.00,17.09,49.91,0.50,0.73
502.78,17.40,17.11,49.89,0.50,0.74
502.88,16.20,17.13,49.87,0.50,0.74
502.99,17.40,17.15,49.85,0.50,0.74
503.09,17.00,17.16,49.84,0.50,0.74
503.19,16.60,17.18,49.82,0.50,0.74
503.29,17.00,17.19,49.81,0.50,0.74
503.40,17.40,17.19,49.81,0.50,0.74
503.49,17.40,17.19,49.81,0.50,0.74
503.59,17.00,17.19,49.81,0.50,0.74
503.69,17.80,17.19,49.81,0.50,0.74
503.79,17.00,17.18,49.82,0.50,0.74
503.89,16.60,17.17,49.83,0.50,0.74
504.00,16.60,17.15,49.85,0.50,0.74
504.10,16.60,17.13,49.87,0.50,0.74
504.20,17.00,17.11,49.89,0.50,0.74
504.30,17.00,17.08,49.92,0.50,0.73
504.41,17.00,17.06,49.94,0.50,0.73
504.50,16.60,17.04,49.96,0.50,0.73
504.60,16.60,17.01,49.99,0.50,0.73
504.70,16.60,16.99,50.01,0.50,0.73
504.80,18.20,16.97,50.03,0.50,0.73
504.90,17.40,16.96,50.04,0.50,0.73
505.00,17.00,16.94,50.06,0.50,0.73
505.11,17.40,16.93,50.07,0.50,0.73
505.21,16.60,16.93,50.07,0.50,0.73
505.31,17.00,16.92,50.08,0.50,0.73
505.42,17.00,16.92,50.08,0.50,0.73
505.51,16.90,16.93,50.07,0.50,0.73
505.61,16.90,16.93,50.07,0.50,0.73
505.71,16.90,16.94,50.06,0.50,0.73
505.81,16.60,16.95,50.05,0.50,0.73
505.91,17.40,16.96,50.04,0.50,0.73
506.01,16.60,16.97,50.03,0.50,0.73
506.12,17.00,16.98,50.02,0.50,0.73
506.22,16.60,16.99,50.01,0.50,0.73
506.32,17.00,17.00,50.00,0.50,0.73
506.43,17.40,17.00,50.00,0.50,0.73
506.52,16.60,17.01,49.99,0.50,0.73
506.62,17.30,17.01,49.99,0.50,0.73
506.72,17.30,17.01,49.99,0.50,0.73
506.82,16.90,17.02,49.98,0.50,0.73
506.92,17.30,17.02,49.98,0.50,0.73
507.02,17.00,17.02,49.98,0.50,0.73
507.13,17.40,17.01,49.99,0.50,0.73
507.23,17.00,17.01,49.99,0.50,0.73
507.33,17.00,17.01,49.99,0.50,0.73
507.44,16.90,17.01,49.99,0.50,0.73
507.53,16.90,17.00,50.00,0.50,0.73
507.63,17.30,17.00,50.00,0.50,0.73
507.73,16.60,17.00,50.00,0.50,0.73
507.83,16.90,17.00,50.00,0.50,0.73
507.93,17.00,17.00,50.00,0.50,0.73
508.04,17.40,17.00,50.00,0.50,0.73
508.14,16.60,16.99,50.01,0.50,0.73
508.24,17.00,16.99,50.01,0.50,0.73
508.34,16.60,16.99,50.01,0.50,0.73
508.45,17.40,16.99,50.01,0.50,0.73
508.54,17.00,16.99,50.01,0.50,0.73
508.64,17.30,16.99,50.01,0.50,0.73
508.74,16.90,17.00,50.00,0.50,0.73
508.84,17.00,17.00,50.00,0.50,0.73
508.94,17.00,17.00,50.00,0.50,0.73
509.05,17.30,17.00,50.00,0.50,0.73
509.15,16.90,17.00,50.00,0.50,0.73
509.25,16.50,17.01,49.99,0.50,0.73
509.35,17.00,17.01,49.99,0.50,0.73
509.46,16.60,17.01,49.99,0.50,0.73
509.55,17.00,17.02,49.98,0.50,0.73
509.65,16.50,17.02,49.98,0.50,0.73
509.75,17.00,17.02,49.98,0.50,0.73
509.85,16.60,17.03,49.97,0.50,0.73
509.95,17.00,17.03,49.97,0.50,0.73
510.06,17.00,17.03,49.97,0.50,0.73
510.16,17.00,17.03,49.97,0.50,0.73
510.26,16.90,17.03,49.97,0.50,0.73
510.36,16.60,17.03,49.97,0.50,0.73
510.47,17.40,17.03,49.97,0.50,0.73
510.56,16.90,17.03,49.97,0.50,0.73
510.66,17.30,17.03,49.97,0.50,0.73
510.76,16.90,17.03,49.97,0.50,0.73
510.86,16.90,17.03,49.97,0.50,0.73
510.96,17.30,17.02,49.98,0.50,0.73
511.06,16.50,17.02,49.98,0.50,0.73
511.17,16.90,17.01,49.99,0.50,0.73
511.27,16.60,17.00,50.00,0.50,0.73
511.37,17.00,17.00,50.00,0.50,0.73
511.48,17.00,16.99,50.01,0.50,0.73
511.57,16.60,16.98,50.02,0.50,0.73
511.67,17.00,16.98,50.02,0.50,0.73
511.77,17.00,16.97,50.03,0.50,0.73
511.87,17.00,16.96,50.04,0.50,0.73
511.97,16.60,16.96,50.04,0.50,0.73
512.08,17.00,16.95,50.05,0.50,0.73
512.18,16.60,16.94,50.06,0.50,0.73
512.28,17.00,16.94,50.06,0.50,0.73
512.38,17.80,16.93,50.07,0.50,0.73
512.49,16.60,16.93,50.07,0.50,0.73
512.58,16.60,16.93,50.07,0.50,0.73
512.68,16.60,16.92,50.08,0.50,0.73
512.78,16.60,16.92,50.08,0.50,0.73
512.88,16.60,16.92,50.08,0.50,0.73
512.98,17.00,16.92,50.08,0.50,0.73
513.09,16.60,16.92,50.08,0.50,0.73
513.19,16.60,16.92,50.08,0.50,0.73
513.29,16.60,16.92,50.08,0.50,0.73
513.40,17.00,16.92,50.08,0.50,0.73
513.49,17.00,16.92,50.08,0.50,0.73
513.59,16.60,16.92,50.08,0.50,0.73
513.69,16.50,16.92,50.08,0.50,0.73
513.79,16.50,16.93,50.07,0.50,0.73
513.89,17.80,16.93,50.07,0.50,0.73
513.99,17.00,16.93,50.07,0.50,0.73
514.10,17.00,16.92,50.08,0.50,0.73
514.20,17.00,16.92,50.08,0.50,0.73
514.30,16.90,16.92,50.08,0.50,0.73
514.41,16.90,16.92,50.08,0.50,0.73
514.50,16.60,16.91,50.09,0.50,0.73
514.60,16.60,16.91,50.09,0.50,0.73
514.70,17.40,16.90,50.10,0.50,0.73
514.80,17.30,16.89,50.11,0.50,0.73
514.90,17.80,16.88,50.12,0.50,0.73
515.00,18.10,16.88,50.12,0.50,0.73
515.11,16.90,16.87,50.13,0.50,0.73
515.21,16.90,16.86,50.14,0.50,0.73
515.31,17.70,16.85,50.15,0.50,0.73
515.42,16.60,16.84,50.16,0.50,0.73
515.51,17.70,16.83,50.17,0.50,0.73
515.61,16.60,16.83,50.17,0.50,0.73
515.71,17.40,16.82,50.18,0.50,0.73
515.81,17.40,16.82,50.18,0.50,0.73
515.91,16.60,16.82,50.18,0.50,0.73
516.01,17.80,16.82,50.18,0.50,0.73
516.12,17.00,16.82,50.18,0.50,0.73
516.22,17.30,16.82,50.18,0.50,0.73
516.32,17.70,16.83,50.17,0.50,0.73
516.43,17.40,16.84,50.16,0.50,0.73
516.52,17.00,16.85,50.15,0.50,0.73
